Producto1Cantidad,Producto2Cantidad,Producto3Cantidad,CiudadSucursal,ClienteNombre,DescuentoVenta,DireccionCliente,EdadCliente,EmailCliente,Año,Trimestre,Mes,Día,GeneroCliente,HoraVenta,Producto2Marca,Producto3Marca,MetodoPago,Producto1Nombre,Producto2Nombre,Producto3Nombre,Producto1Marca,Producto1PrecioUnitario,Producto2PrecioUnitario,Producto3PrecioUnitario,Producto1Subtotal,Producto2Subtotal,Producto3Subtotal,SucursalNombre,TelefonoCliente,TotalVenta,VendedorNombre,VentaID,AñoVenta,EmailValido,MesNumero,MesVenta
1,0,0,Bogota,Álvaro Valle Torrijos,0,cra 26 #98-24,27,álvaro93@yahoo.com,2019,Qtr 4,diciembre,9,M,1899-12-30 21:15:58,"","",Tarjeta Débito,Apple MacBook Pro 16,"","",Apple,9600000,0,0,9600000,0,0,TechCore Bogota #1,'+34738 76 25 71,96000000,Griselda Arnaiz Palacio,26730,2019,true,12,diciembre
1,0,0,Bogota,Álvaro Villa Guerra,0,cll 97 #93-12,21,álvaro6@gmail.com,2024,Qtr 2,abril,10,M,1899-12-30 11:29:10,"","",Tarjeta Crédito,Microsoft Surface Pro 9,"","",Microsoft,4400000,0,0,4400000,0,0,TechCore Bogota #1,'+34843 08 87 36,44000000,Aura del Bermúdez,3437,2024,true,4,abril
1,0,0,Bogota,Amada Sevillano Garriga,0,cll 6 #73-86,20,amada20@gmail.com,2017,Qtr 3,agosto,17,F,1899-12-30 04:54:43,"","",Tarjeta Crédito,Microsoft Surface Pro 9,"","",Microsoft,4400000,0,0,4400000,0,0,TechCore Bogota #1,'+34 822 26 08 52,44000000,Evaristo Guillen Peña,22594,2017,true,8,agosto
1,0,0,Bogota,Amada Vergara Casanovas,0,cra 3 #28-38,39,amada4@gmail.com,2024,Qtr 1,febrero,7,F,1899-12-30 06:29:45,"","",Efectivo,Dell Alienware m15,"","",Dell,8000000,0,0,8000000,0,0,TechCore Bogota #2,'+34933 04 96 07,80000000,Eloísa Plaza Hurtado,17643,2024,true,2,febrero
1,0,0,Bogota,Amado Alvarez Escudero,5,cra 59 #38-97,27,amado13@yahoo.com,2017,Qtr 1,enero,27,M,1899-12-30 09:23:23,"","",Transferencia,Samsung Galaxy Book Odyssey,"","",Samsung,6800000,0,0,6800000,0,0,TechCore Bogota #2,'+34875041523,64600000,Herminia Meléndez-Huguet,9099,2017,true,1,enero
1,0,0,Bogota,Amado Celso Peláez Barrio,0,cra 10 #99-6,22,"",2015,Qtr 4,noviembre,3,M,1899-12-30 20:46:23,"","",Tarjeta Crédito,Asus ROG Strix G15,"","",Asus,6400000,0,0,6400000,0,0,TechCore Bogota #1,'+34924 05 84 53,64000000,Aura del Bermúdez,11454,2015,true,11,noviembre
1,0,0,Bogota,Amado Rosell Moreno,5,cll 60 #84-69,27,amado34@gmail.com,2018,Qtr 2,abril,6,M,1899-12-30 07:58:14,"","",Billetera Digital,HP Spectre x360,"","",HP,5200000,0,0,5200000,0,0,TechCore Bogota #1,'+34883237987,49400000,Poncio Gabriel Poza Acedo,2359,2018,true,4,abril
1,0,0,Bogota,Amador de Ferreras,0,cll 2 #88-85,48,amador10@yahoo.com,2022,Qtr 4,noviembre,12,M,1899-12-30 20:06:41,"","",Tarjeta Crédito,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #1,'+34616 908 491,60000000,Griselda Arnaiz Palacio,4479,2022,true,11,noviembre
1,0,0,Bogota,Amador Llano-Lledó,0,cra 46 #2-81,24,amador89@gmail.com,2021,Qtr 1,febrero,15,M,1899-12-30 11:40:10,"","",Tarjeta Crédito,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #2,'+34 877 769 540,60000000,Olivia Armas Ayuso,20583,2021,true,2,febrero
1,0,0,Bogota,Amancio Figueras Posada,0,cll 86 #20-14,41,amancio88@hotmail.com,2018,Qtr 2,junio,17,M,1899-12-30 13:01:06,"","",Transferencia,Lenovo Legion 5 Pro,"","",Lenovo,7200000,0,0,7200000,0,0,TechCore Bogota #1,'+34 977447905,72000000,María Belén Alegria Camps,5607,2018,true,6,junio
1,0,0,Bogota,Amancio Herranz Pombo,0,cll 81 #1-63,39,amancio47@hotmail.com,2015,Qtr 3,septiembre,10,M,1899-12-30 00:54:07,"","",Efectivo,Dell XPS 13,"","",Dell,4800000,0,0,4800000,0,0,TechCore Bogota #2,'+34872 541 891,48000000,Herminia Meléndez-Huguet,21709,2015,true,9,septiembre
1,0,0,Bogota,Amarilis Vives Noriega,0,cra 17 #14-78,18,amarilis94@gmail.com,2023,Qtr 1,enero,24,F,1899-12-30 04:34:03,"","",Tarjeta Débito,Apple iMac 24,"","",Apple,6400000,0,0,6400000,0,0,TechCore Bogota #2,'+34 921 49 02 18,64000000,Herminia Meléndez-Huguet,8310,2023,true,1,enero
1,0,0,Bogota,Amaro Cuesta,0,cll 92 #20-74,45,amaro80@hotmail.com,2016,Qtr 3,agosto,7,M,1899-12-30 03:53:39,"","",Tarjeta Crédito,HP Spectre x360,"","",HP,5200000,0,0,5200000,0,0,TechCore Bogota #1,"",52000000,Evaristo Guillen Peña,24811,2016,true,8,agosto
1,0,0,Bogota,Amaya Bartolomé,0,cll 9 #64-4,35,amaya61@yahoo.com,2025,Qtr 2,mayo,22,F,1899-12-30 15:07:17,"","",Billetera Digital,Samsung Galaxy Book Odyssey,"","",Samsung,6800000,0,0,6800000,0,0,TechCore Bogota #2,'+34949 204 725,68000000,Herminia Meléndez-Huguet,14539,2025,true,5,mayo
1,0,0,Bogota,Ambrosio Diaz Solana,5,cll 17 #91-99,34,ambrosio78@yahoo.com,2014,Qtr 4,diciembre,17,M,1899-12-30 01:07:41,"","",Transferencia,Asus ZenBook 14,"","",Asus,3800000,0,0,3800000,0,0,TechCore Bogota #1,'+34 921 97 93 62,36100000,Poncio Gabriel Poza Acedo,6354,2014,true,12,diciembre
1,0,0,Bogota,Ambrosio Gaya,5,cll 18 #2-10,19,ambrosio38@gmail.com,2021,Qtr 1,febrero,23,M,1899-12-30 10:34:35,"","",Tarjeta Crédito,Acer Swift 3,"","",Acer,2600000,0,0,2600000,0,0,TechCore Bogota #1,'+34848 66 32 08,24700000,María Belén Alegria Camps,17673,2021,true,2,febrero
1,0,0,Bogota,Américo Bru Bayona,0,cll 67 #19-40,43,américo48@hotmail.com,2019,Qtr 3,septiembre,4,M,1899-12-30 23:52:35,"","",Billetera Digital,Apple iMac 24,"","",Apple,6400000,0,0,6400000,0,0,TechCore Bogota #1,'+34900815931,64000000,Griselda Arnaiz Palacio,16929,2019,true,9,septiembre
1,0,0,Bogota,Américo Múgica Anaya,5,cra 35 #39-47,48,américo58@gmail.com,2017,Qtr 4,diciembre,22,M,1899-12-30 00:52:57,"","",Tarjeta Crédito,Apple MacBook Air M1,"","",Apple,5500000,0,0,5500000,0,0,TechCore Bogota #1,'+34 956228589,52250000,Evaristo Guillen Peña,20971,2017,true,12,diciembre
1,0,0,Bogota,Américo Polo Barba,0,cll 36 #85-97,40,américo63@gmail.com,2021,Qtr 1,febrero,8,M,1899-12-30 07:12:54,"","",Tarjeta Crédito,Lenovo Legion 5 Pro,"","",Lenovo,7200000,0,0,7200000,0,0,TechCore Bogota #2,'+34 841944154,72000000,Edu Juan Pedraza,25897,2021,true,2,febrero
1,0,0,Bogota,Américo Tomas Huguet,1,cra 95 #64-86,50,américo20@yahoo.com,2022,Qtr 2,abril,6,M,1899-12-30 22:51:49,"","",No especificado,Lenovo ThinkPad X1 Carbon,"","",Lenovo,6800000,0,0,6800000,0,0,TechCore Bogota #2,'+34 986 42 58 60,61200000,Herminia Meléndez-Huguet,17381,2022,true,4,abril
1,0,0,Bogota,Amílcar Amigó Barrio,0,cll 68 #61-57,41,amílcar17@yahoo.com,2022,Qtr 2,abril,13,M,1899-12-30 16:49:21,"","",Efectivo,HP Spectre x360,"","",HP,5200000,0,0,5200000,0,0,TechCore Bogota #2,'+34887 31 65 49,52000000,Eloísa Plaza Hurtado,8349,2022,true,4,abril
1,0,0,Bogota,Amílcar Bayona Guerrero,5,cll 11 #78-2,36,amílcar96@hotmail.com,2019,Qtr 2,abril,14,M,1899-12-30 16:16:27,"","",Tarjeta Crédito,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #1,'+34874 892 106,57000000,Poncio Gabriel Poza Acedo,10778,2019,true,4,abril
1,0,0,Bogota,Amílcar Llanos,0,cra 12 #20-9,35,amílcar11@hotmail.com,2024,Qtr 1,febrero,9,M,1899-12-30 18:41:10,"","",Tarjeta Crédito,HP Pavilion 15,"","",HP,3500000,0,0,3500000,0,0,TechCore Bogota #2,'+34 920 393 595,35000000,Armida Azorin Plaza,11309,2024,true,2,febrero
1,0,0,Bogota,Amílcar Rosselló Pino,0,cll 78 #85-80,44,amílcar77@yahoo.com,2024,Qtr 4,noviembre,22,M,1899-12-30 06:47:17,"","",Transferencia,Apple MacBook Air M1,"","",Apple,5500000,0,0,5500000,0,0,TechCore Bogota #1,'+34879 041 071,55000000,Aura del Bermúdez,6923,2024,true,11,noviembre
1,0,0,Bogota,Amor Arévalo Ortuño,1,cra 91 #45-25,20,amor42@gmail.com,2019,Qtr 3,septiembre,24,F,1899-12-30 00:44:23,"","",Tarjeta Crédito,Dell Alienware m15,"","",Dell,8000000,0,0,8000000,0,0,TechCore Bogota #2,'+34 949 83 77 42,72000000,Olivia Armas Ayuso,13442,2019,true,9,septiembre
1,0,0,Bogota,Amor Arranz Cabanillas,0,cra 87 #16-46,42,amor5@hotmail.com,2022,Qtr 1,febrero,28,M,1899-12-30 21:28:09,"","",Tarjeta Crédito,Dell XPS 13,"","",Dell,4800000,0,0,4800000,0,0,TechCore Bogota #1,'+34976 315 047,48000000,Poncio Gabriel Poza Acedo,17829,2022,true,2,febrero
1,0,0,Bogota,Amor Baró Chacón,5,cra 99 #12-55,25,amor12@yahoo.com,2019,Qtr 3,agosto,9,F,1899-12-30 05:03:49,"","",Billetera Digital,Apple MacBook Air M1,"","",Apple,5500000,0,0,5500000,0,0,TechCore Bogota #1,'+34845 88 16 40,52250000,Griselda Arnaiz Palacio,2509,2019,true,8,agosto
1,0,0,Bogota,Amor Oliveras,0,cll 99 #81-64,47,amor11@hotmail.com,2021,Qtr 1,febrero,1,F,1899-12-30 17:28:16,"","",Tarjeta Crédito,Lenovo IdeaPad 5,"","",Lenovo,2800000,0,0,2800000,0,0,TechCore Bogota #1,'+34 987753751,28000000,Aura del Bermúdez,13026,2021,true,2,febrero
1,0,0,Bogota,Amor Soria Barceló,1,cra 55 #67-54,23,amor20@yahoo.com,2016,Qtr 3,julio,12,F,1899-12-30 01:15:42,"","",Billetera Digital,Lenovo Yoga 7i,"","",Lenovo,4400000,0,0,4400000,0,0,TechCore Bogota #2,'+34949141094,39600000,Armida Azorin Plaza,2942,2016,true,7,julio
1,0,0,Bogota,Amor Vargas Maldonado,5,cll 19 #56-87,39,amor2@gmail.com,2015,Qtr 3,agosto,10,M,1899-12-30 23:48:53,"","",Billetera Digital,Lenovo Legion 5 Pro,"","",Lenovo,7200000,0,0,7200000,0,0,TechCore Bogota #2,'+34735 682 598,68400000,Edu Juan Pedraza,23117,2015,true,8,agosto
1,0,0,Bogota,Amparo Cabello Torre,0,cll 73 #79-15,43,amparo32@gmail.com,2021,Qtr 3,septiembre,6,F,1899-12-30 12:37:33,"","",Tarjeta Débito,Asus ROG Strix G15,"","",Asus,6400000,0,0,6400000,0,0,TechCore Bogota #1,'+34 887132103,64000000,Evaristo Guillen Peña,13923,2021,true,9,septiembre
1,0,0,Bogota,Amparo Falcó-Estrada,0,cll 89 #83-95,29,amparo67@hotmail.com,2017,Qtr 4,noviembre,2,F,1899-12-30 14:05:46,"","",Efectivo,Lenovo Legion 5 Pro,"","",Lenovo,7200000,0,0,7200000,0,0,TechCore Bogota #2,'+34924 114 994,72000000,Armida Azorin Plaza,11801,2017,true,11,noviembre
1,0,0,Bogota,Ana Arribas Becerra,1,cll 89 #60-8,19,ana33@hotmail.com,2022,Qtr 1,febrero,18,F,1899-12-30 00:17:23,"","",Tarjeta Débito,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #1,'+34971 471 734,54000000,Griselda Arnaiz Palacio,20510,2022,true,2,febrero
1,0,0,Bogota,Ana Sofía Cándida Portero Iglesia,0,cll 54 #87-30,25,ana82@gmail.com,2022,Qtr 3,septiembre,16,F,1899-12-30 09:40:12,"","",Tarjeta Crédito,Razer Blade 17,"","",Razer,10000000,0,0,10000000,0,0,TechCore Bogota #2,'+34 979 69 95 39,100000000,Eloísa Plaza Hurtado,29342,2022,true,9,septiembre
1,0,0,Bogota,Anacleto Losa Paz,0,cll 68 #98-19,23,anacleto41@hotmail.com,2023,Qtr 2,abril,1,M,1899-12-30 20:48:27,"","",Tarjeta Crédito,HP Pavilion 15,"","",HP,3500000,0,0,3500000,0,0,TechCore Bogota #1,'+34971520369,35000000,Poncio Gabriel Poza Acedo,10099,2023,true,4,abril
1,0,0,Bogota,Anastasia Ignacia Ramírez Córdoba,0,cra 11 #87-98,46,anastasia9@yahoo.com,2025,Qtr 1,febrero,8,F,1899-12-30 06:17:30,"","",Tarjeta Crédito,Acer Swift 3,"","",Acer,2600000,0,0,2600000,0,0,TechCore Bogota #1,'+34 974 309 493,26000000,María Belén Alegria Camps,18937,2025,true,2,febrero
1,0,0,Bogota,Anastasio Cabeza Vargas,5,cll 81 #31-96,25,anastasio3@yahoo.com,2018,Qtr 2,mayo,11,M,1899-12-30 20:00:51,"","",Tarjeta Débito,Dell Alienware m15,"","",Dell,8000000,0,0,8000000,0,0,TechCore Bogota #1,'+34 925 70 15 81,76000000,Poncio Gabriel Poza Acedo,7312,2018,true,5,mayo
1,0,0,Bogota,Anastasio Rueda Anglada,0,cll 16 #17-2,26,anastasio22@hotmail.com,2018,Qtr 4,diciembre,27,M,1899-12-30 16:40:45,"","",Transferencia,HP Spectre x360,"","",HP,5200000,0,0,5200000,0,0,TechCore Bogota #1,'+34 841417338,52000000,Aura del Bermúdez,27973,2018,true,12,diciembre
1,0,0,Bogota,Andrea Conesa Uriarte,1,cra 39 #88-14,48,andrea73@gmail.com,2015,Qtr 2,abril,15,F,1899-12-30 19:22:04,"","",Tarjeta Débito,Lenovo IdeaPad 5,"","",Lenovo,2800000,0,0,2800000,0,0,TechCore Bogota #2,'+34 976537991,25200000,Eloísa Plaza Hurtado,5688,2015,true,4,abril
1,0,0,Bogota,Andrea del Ojeda,5,cll 72 #59-62,39,andrea56@hotmail.com,2017,Qtr 1,marzo,8,F,1899-12-30 16:19:20,"","",Tarjeta Crédito,Asus ZenBook 14,"","",Asus,3800000,0,0,3800000,0,0,TechCore Bogota #2,'+34 846 07 69 41,36100000,Armida Azorin Plaza,28848,2017,true,3,marzo
1,0,0,Bogota,Andrés Alcázar Ramirez,1,cll 18 #49-84,21,andrés96@yahoo.com,2020,Qtr 4,octubre,3,M,1899-12-30 04:15:35,"","",Tarjeta Débito,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #2,'+34 975 111 368,54000000,Edu Juan Pedraza,20492,2020,true,10,octubre
1,0,0,Bogota,Andrés Canet,0,cra 76 #58-21,28,andrés95@yahoo.com,2016,Qtr 1,febrero,27,M,1899-12-30 13:32:21,"","",Tarjeta Débito,Apple MacBook Air M1,"","",Apple,5500000,0,0,5500000,0,0,TechCore Bogota #1,'+34875 479 434,55000000,Aura del Bermúdez,7212,2016,true,2,febrero
1,0,0,Bogota,Andrés Felipe Castrillo Segarra,0,cll 74 #60-73,26,andrés60@gmail.com,2022,Qtr 2,abril,22,M,1899-12-30 03:47:29,"","",No especificado,Dell Latitude 7420,"","",Dell,5600000,0,0,5600000,0,0,TechCore Bogota #1,'+34 878227410,56000000,María Belén Alegria Camps,15022,2022,true,4,abril
1,0,0,Bogota,Andrés Palau Borrego,0,cll 9 #12-38,43,andrés72@yahoo.com,2018,Qtr 3,julio,29,M,1899-12-30 04:59:32,"","",Tarjeta Débito,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #1,'+34988132466,60000000,Evaristo Guillen Peña,25902,2018,true,7,julio
1,0,0,Bogota,Andrés Pina Cabrera,5,cra 72 #95-23,33,andrés54@gmail.com,2020,Qtr 4,diciembre,25,M,1899-12-30 18:41:49,"","",Tarjeta Crédito,Dell XPS 13,"","",Dell,4800000,0,0,4800000,0,0,TechCore Bogota #1,'+34842043382,45600000,Evaristo Guillen Peña,20709,2020,true,12,diciembre
1,0,0,Bogota,Andrés Salom Real,0,cra 12 #61-45,44,andrés83@yahoo.com,2024,Qtr 3,julio,3,M,1899-12-30 15:49:24,"","",Efectivo,Dell XPS 13,"","",Dell,4800000,0,0,4800000,0,0,TechCore Bogota #1,'+34941 442 715,48000000,Aura del Bermúdez,16797,2024,true,7,julio
1,0,0,Bogota,Andrés Solé Barrena,0,cra 86 #98-22,44,andrés74@yahoo.com,2018,Qtr 2,junio,4,M,1899-12-30 00:52:34,"","",Tarjeta Crédito,Dell XPS 13,"","",Dell,4800000,0,0,4800000,0,0,TechCore Bogota #2,'+34 902 81 64 04,48000000,Eloísa Plaza Hurtado,8816,2018,true,6,junio
1,0,0,Bogota,Ángel Ariño Porras,5,cra 47 #49-15,36,ángel12@hotmail.com,2023,Qtr 4,noviembre,30,M,1899-12-30 18:03:44,"","",Billetera Digital,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #2,'+34 943 282 083,57000000,Herminia Meléndez-Huguet,26335,2023,true,11,noviembre
1,0,0,Bogota,Ángel René Diaz Ferrández,5,cra 7 #40-81,49,ángel39@gmail.com,2015,Qtr 4,octubre,26,M,1899-12-30 12:59:15,"","",No especificado,Lenovo ThinkPad X1 Carbon,"","",Lenovo,6800000,0,0,6800000,0,0,TechCore Bogota #1,'+34921 523 952,64600000,Griselda Arnaiz Palacio,12221,2015,true,10,octubre
1,0,0,Bogota,Angelina Estrada Giralt,0,cll 88 #99-26,34,angelina76@hotmail.com,2018,Qtr 1,marzo,26,F,1899-12-30 17:01:17,"","",Tarjeta Crédito,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #1,'+34 883 49 73 88,60000000,María Belén Alegria Camps,7194,2018,true,3,marzo
1,0,0,Bogota,Angelino Domínguez Clavero,0,cra 42 #62-50,18,angelino46@gmail.com,2016,Qtr 2,abril,26,M,1899-12-30 09:54:48,"","",Billetera Digital,Lenovo Yoga 7i,"","",Lenovo,4400000,0,0,4400000,0,0,TechCore Bogota #2,'+34858 32 40 09,44000000,Olivia Armas Ayuso,27456,2016,true,4,abril
1,0,0,Bogota,Angelino Ignacio Casas Tena,0,cra 15 #72-76,34,angelino54@gmail.com,2020,Qtr 3,agosto,29,M,1899-12-30 23:44:16,"","",Efectivo,Dell Latitude 7420,"","",Dell,5600000,0,0,5600000,0,0,TechCore Bogota #1,'+34 888 136 938,56000000,Poncio Gabriel Poza Acedo,21675,2020,true,8,agosto
1,0,0,Bogota,Angelita Alberola Viñas,0,cll 14 #72-10,28,"",2017,Qtr 2,abril,26,F,1899-12-30 06:49:47,"","",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,"","",Lenovo,6800000,0,0,6800000,0,0,TechCore Bogota #2,'+34 875887240,68000000,Edu Juan Pedraza,16368,2017,true,4,abril
1,0,0,Bogota,Angelita Calvet,0,cll 96 #82-79,27,angelita26@yahoo.com,2023,Qtr 1,marzo,17,F,1899-12-30 06:46:01,"","",Efectivo,Lenovo Legion 5 Pro,"","",Lenovo,7200000,0,0,7200000,0,0,TechCore Bogota #1,'+34 824 905 735,72000000,Evaristo Guillen Peña,21148,2023,true,3,marzo
1,0,0,Bogota,Angelita Delia Pedrosa Ferrández,0,cll 33 #18-75,21,angelita22@hotmail.com,2024,Qtr 1,enero,5,F,1899-12-30 22:44:25,"","",Tarjeta Crédito,Dell Latitude 7420,"","",Dell,5600000,0,0,5600000,0,0,TechCore Bogota #2,'+34821 539 572,56000000,Armida Azorin Plaza,23633,2024,true,1,enero
1,0,0,Bogota,Angelita Gelabert Bautista,0,cra 27 #35-38,27,angelita85@hotmail.com,2020,Qtr 3,septiembre,22,F,1899-12-30 13:50:41,"","",Tarjeta Débito,Dell Inspiron 15,"","",Dell,3000000,0,0,3000000,0,0,TechCore Bogota #1,'+34 946704236,30000000,Aura del Bermúdez,6289,2020,true,9,septiembre
1,0,0,Bogota,Ani Arce Haro,0,cll 73 #19-70,22,ani73@gmail.com,2020,Qtr 4,diciembre,16,F,1899-12-30 09:33:40,"","",Tarjeta Débito,Lenovo IdeaPad 5,"","",Lenovo,2800000,0,0,2800000,0,0,TechCore Bogota #1,'+34818 10 96 58,28000000,Aura del Bermúdez,13543,2020,true,12,diciembre
1,0,0,Bogota,Anita de Bayo,0,cra 45 #17-59,28,anita16@hotmail.com,2016,Qtr 3,agosto,26,F,1899-12-30 14:47:52,"","",Transferencia,HP Envy 13,"","",HP,4000000,0,0,4000000,0,0,TechCore Bogota #1,'+34 949 27 15 39,40000000,Evaristo Guillen Peña,4102,2016,true,8,agosto
1,0,0,Bogota,Anselma Puig,0,cra 72 #75-7,49,anselma28@yahoo.com,2019,Qtr 4,diciembre,7,F,1899-12-30 04:29:08,"","",Efectivo,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #1,'+34 901663240,60000000,Aura del Bermúdez,27062,2019,true,12,diciembre
1,0,0,Bogota,Anselma Puig,5,cra 72 #75-7,49,anselma28@yahoo.com,2015,Qtr 2,abril,21,F,1899-12-30 09:02:50,"","",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,"","",Lenovo,6800000,0,0,6800000,0,0,TechCore Bogota #2,'+34 901663240,64600000,Eloísa Plaza Hurtado,3948,2015,true,4,abril
1,0,0,Bogota,Anselma Soraya Palomares Matas,1,cra 35 #3-90,48,anselma56@hotmail.com,2024,Qtr 4,diciembre,29,F,1899-12-30 21:34:51,"","",Tarjeta Crédito,HP Spectre x360,"","",HP,5200000,0,0,5200000,0,0,TechCore Bogota #2,'+34 988 61 78 75,46800000,Eloísa Plaza Hurtado,6704,2024,true,12,diciembre
1,0,0,Bogota,Anselmo Peinado Guerra,15,cll 61 #39-1,31,anselmo64@hotmail.com,2025,Qtr 1,enero,20,M,1899-12-30 08:05:33,"","",Tarjeta Crédito,Apple iMac 24,"","",Apple,6400000,0,0,6400000,0,0,TechCore Bogota #2,'+34 972305577,54400000,Edu Juan Pedraza,8747,2025,true,1,enero
1,0,0,Bogota,Antonia Pina Farré,1,cll 13 #93-68,31,antonia53@hotmail.com,2025,Qtr 2,junio,22,F,1899-12-30 12:37:02,"","",Billetera Digital,Dell Latitude 7420,"","",Dell,5600000,0,0,5600000,0,0,TechCore Bogota #1,'+34 873 47 54 61,50400000,Griselda Arnaiz Palacio,23692,2025,true,6,junio
1,0,0,Bogota,Antonio Bermúdez,1,cll 79 #56-58,21,antonio32@yahoo.com,2024,Qtr 3,agosto,7,M,1899-12-30 23:57:55,"","",Transferencia,HP Omen 16,"","",HP,6000000,0,0,6000000,0,0,TechCore Bogota #1,'+34 742 877 511,54000000,Poncio Gabriel Poza Acedo,4453,2024,true,8,agosto
1,0,0,Bogota,Antonio Carballo Alcolea,0,cra 51 #47-99,18,antonio65@hotmail.com,2023,Qtr 3,septiembre,18,M,1899-12-30 14:57:53,"","",Transferencia,HP Pavilion 15,"","",HP,3500000,0,0,3500000,0,0,TechCore Bogota #1,'+34806213380,35000000,Poncio Gabriel Poza Acedo,1558,2023,true,9,septiembre
1,0,0,Bogota,Antonio del Roldán,5,cll 12 #29-81,28,antonio37@gmail.com,2020,Qtr 3,agosto,18,M,1899-12-30 11:01:27,"","",Tarjeta Crédito,Lenovo Legion 5 Pro,"","",Lenovo,7200000,0,0,7200000,0,0,TechCore Bogota #2,'+34 928976138,68400000,Eloísa Plaza Hurtado,26732,2020,true,8,agosto
1,0,0,Bogota,Anunciación Macías Cabeza,0,cll 16 #7-59,26,anunciación78@yahoo.com,2024,Qtr 1,enero,19,F,1899-12-30 16:38:53,"","",Tarjeta Crédito,HP Spectre x360,"","",HP,5200000,0,0,5200000,0,0,TechCore Bogota #1,'+34984564490,52000000,Evaristo Guillen Peña,2575,2024,true,1,enero
1,0,0,Bogota,Anunciación Morena Posada Bru,0,cra 44 #36-42,33,anunciación70@hotmail.com,2015,Qtr 4,noviembre,15,F,1899-12-30 16:45:52,"","",Transferencia,Lenovo ThinkPad X1 Carbon,"","",Lenovo,6800000,0,0,6800000,0,0,TechCore Bogota #2,'+34879863700,68000000,Olivia Armas Ayuso,6392,2015,true,11,noviembre
1,0,0,Bogota,Apolinar Feliu Cárdenas,0,cra 55 #13-49,19,apolinar16@hotmail.com,2019,Qtr 3,julio,15,M,1899-12-30 06:58:01,"","",No especificado,Apple iMac 24,"","",Apple,6400000,0,0,6400000,0,0,TechCore Bogota #1,'+34748 84 64 13,64000000,María Belén Alegria Camps,6243,2019,true,7,julio
1,0,0,Bogota,Apolinar Garay Criado,0,cra 86 #41-3,47,"",2021,Qtr 3,septiembre,26,M,1899-12-30 16:22:58,"","",Tarjeta Crédito,Apple MacBook Air M1,"","",Apple,5500000,0,0,5500000,0,0,TechCore Bogota #1,'+34 841 80 67 11,55000000,María Belén Alegria Camps,19264,2021,true,9,septiembre
1,0,0,Bogota,Apolinar Viña Figuerola,0,cra 86 #12-13,37,apolinar76@yahoo.com,2020,Qtr 2,junio,4,M,1899-12-30 17:34:05,"","",Tarjeta Crédito,Dell XPS 13,"","",Dell,4800000,0,0,4800000,0,0,TechCore Bogota #1,'+34 926261472,48000000,Aura del Bermúdez,27747,2020,true,6,junio
1,0,0,Bogota,Apolonia Anaya,0,cra 94 #19-83,29,apolonia95@yahoo.com,2018,Qtr 3,septiembre,27,F,1899-12-30 06:09:17,"","",Transferencia,Lenovo Yoga 7i,"","",Lenovo,4400000,0,0,4400000,0,0,TechCore Bogota #1,'+34885 69 46 93,44000000,Griselda Arnaiz Palacio,18025,2018,true,9,septiembre
1,0,0,Bogota,Araceli Pinto Armas,0,cll 33 #81-71,30,"",2017,Qtr 4,diciembre,24,F,1899-12-30 08:57:29,"","",Tarjeta Crédito,Dell Inspiron 15,"","",Dell,3000000,0,0,3000000,0,0,TechCore Bogota #1,'+34 874 389 318,30000000,Aura del Bermúdez,26988,2017,true,12,diciembre
1,0,0,Bogota,Araceli Redondo-Olivé,5,cll 87 #60-16,29,araceli61@hotmail.com,2016,Qtr 1,marzo,18,F,1899-12-30 13:17:04,"","",Tarjeta Crédito,Asus ZenBook 14,"","",Asus,3800000,0,0,3800000,0,0,TechCore Bogota #2,'+34 878946315,36100000,Herminia Meléndez-Huguet,13905,2016,true,3,marzo
1,0,0,Bogota,Aránzazu Correa Baeza,5,cll 71 #35-22,51,aránzazu36@hotmail.com,2023,Qtr 3,julio,2,F,1899-12-30 16:27:03,"","",Tarjeta Crédito,Lenovo IdeaPad 5,"","",Lenovo,2800000,0,0,2800000,0,0,TechCore Bogota #2,'+34 983 504 630,26600000,Olivia Armas Ayuso,3748,2023,true,7,julio
1,0,0,Bogota,Ariel Blanes-Pino,0,cra 19 #58-88,22,ariel71@gmail.com,2019,Qtr 1,febrero,27,F,1899-12-30 06:52:21,"","",Efectivo,Acer Aspire 5,"","",Acer,2000000,0,0,2000000,0,0,TechCore Bogota #1,'+34815200636,20000000,Evaristo Guillen Peña,17576,2019,true,2,febrero
